Reg_no,Subject1,Subject2,Subject3,Subject4,Subject5,Subject6,Subject7,Subject8,Subject9
MDL17EC051,MA101(B+), CY100(B), BE100(A), BE10104(C), BE103(B), ME100(B+), CY110(O), ME110(A+),EC110(A)
MDL17EC052,MA101(F), CY100(B), BE100(B), BE10104(F), BE103(C), ME100(F), CY110(O), ME110(O),EC110(A+)
MDL17EC053,MA101(F), CY100(B), BE100(C), BE10104(C), BE103(C), ME100(C), CY110(O), ME110(O),EC110(B+)
MDL17EC054,MA101(F), CY100(B), BE100(B), BE10104(F), BE103(B+), ME100(B), CY110(A+), ME110(O),EC110(B+)
MDL17EC055,MA101(O), CY100(O), BE100(O), BE10104(O), BE103(B+), ME100(A+), CY110(O), ME110(O),EC110(O)
MDL17EC056,MA101(A), CY100(O), BE100(A+), BE10104(B), BE103(B+), ME100(A), CY110(O), ME110(A+),EC110(A+)
MDL17EC057,MA101(B+), CY100(A), BE100(B), BE10104(B), BE103(A+), ME100(B+), CY110(O), ME110(A+),EC110(A+)
MDL17EC058,MA101(A+), CY100(A+), BE100(O), BE10104(A), BE103(A+), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC059,MA101(B+), CY100(B+), BE100(A+), BE10104(B), BE103(B+), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC060,MA101(O), CY100(O), BE100(O), BE10104(B+), BE103(A), ME100(A), CY110(O), ME110(O),EC110(O)
MDL17EC061,MA101(B+), CY100(B), BE100(B), BE10104(C), BE103(B), ME100(B+), CY110(O), ME110(O),EC110(B+)
MDL17EC062,MA101(A+), CY100(O), BE100(B), BE10104(A), BE103(B+), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC063,MA101(A), CY100(B+), BE100(O), BE10104(B+), BE103(B+), ME100(A), CY110(O), ME110(O),EC110(A+)
MDL17EC064,MA101(B), CY100(B), BE100(B+), BE10104(B), BE103(B+), ME100(B), CY110(O), ME110(A+),EC110(A)
MDL17EC065,MA101(B+), CY100(C), BE100(B+), BE10104(C), BE103(B), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC066,MA101(B+), CY100(C), BE100(B), BE10104(C), BE103(B), ME100(C), CY110(A+), ME110(O),EC110(B+)
MDL17EC067,MA101(B), CY100(B), BE100(C), BE10104(C), BE103(B), ME100(B), CY110(O), ME110(A+),EC110(B)
MDL17EC068,MA101(B+), CY100(C), BE100(B), BE10104(F), BE103(B+), ME100(C), CY110(O), ME110(O),EC110(B+)
MDL17EC069,MA101(O), CY100(B+), BE100(O), BE10104(B), BE103(B+), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC070,MA101(B+), CY100(B), BE100(B+), BE10104(C), BE103(B+), ME100(B), CY110(A+), ME110(O),EC110(A)
MDL17EC071,MA101(A), CY100(B), BE100(A), BE10104(C), BE103(B), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC072,MA101(B), CY100(B), BE100(C), BE10104(F), BE103(B+), ME100(B), CY110(O), ME110(O),EC110(B+)
MDL17EC073,MA101(B+), CY100(O), BE100(B+), BE10104(B+), BE103(O), ME100(A+), CY110(O), ME110(O),EC110(O)
MDL17EC074,MA101(A+), CY100(A), BE100(A+), BE10104(B+), BE103(B), ME100(B+), CY110(O), ME110(A+),EC110(A)
MDL17EC075,MA101(B), CY100(B+), BE100(B), BE10104(F), BE103(B), ME100(B), CY110(O), ME110(O),EC110(B+)
MDL17EC076,MA101(C), CY100(F), BE100(C), BE10104(F), BE103(C), ME100(P), CY110(O), ME110(A),EC110(B+)
MDL17EC077,MA101(B+), CY100(B+), BE100(A+), BE10104(B), BE103(B+), ME100(C), CY110(O), ME110(O),EC110(A+)
MDL17EC078,MA101(A+), CY100(A+), BE100(A), BE10104(A), BE103(A+), ME100(A+), CY110(O), ME110(O),EC110(O)
MDL17EC079,MA101(A), CY100(O), BE100(A+), BE10104(B+), BE103(O), ME100(B+), CY110(O), ME110(A+),EC110(A)
MDL17EC080,MA101(O), CY100(O), BE100(O), BE10104(B+), BE103(A+), ME100(A+), CY110(O), ME110(O),EC110(O)
MDL17EC081,MA101(O), CY100(A+), BE100(A+), BE10104(B+), BE103(A+), ME100(A), CY110(O), ME110(A+),EC110(A+)
MDL17EC082,MA101(A+), CY100(O), BE100(B+), BE10104(B), BE103(O), ME100(B+), CY110(O), ME110(A+),EC110(B+)
MDL17EC083,MA101(C), CY100(B+), BE100(C), BE10104(B), BE103(A), ME100(B), CY110(O), ME110(A+),EC110(B+)
MDL17EC084,MA101(B), CY100(B+), BE100(B+), BE10104(B+), BE103(A+), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC085,MA101(B+), CY100(B+), BE100(A), BE10104(A), BE103(O), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC086,MA101(B), CY100(A), BE100(B+), BE10104(B), BE103(O), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC087,MA101(A), CY100(A+), BE100(O), BE10104(B+), BE103(A+), ME100(A+), CY110(O), ME110(O),EC110(B+)
MDL17EC088,MA101(F), CY100(C), BE100(B), BE10104(F), BE103(B), ME100(F), CY110(O), ME110(O),EC110(A)
MDL17EC089,MA101(A+), CY100(A), BE100(O), BE10104(B+), BE103(O), ME100(A+), CY110(O), ME110(O),EC110(O)
MDL17EC090,MA101(B+), CY100(B), BE100(O), BE10104(B), BE103(A), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC091,MA101(A+), CY100(A+), BE100(O), BE10104(A+), BE103(A+), ME100(A), CY110(O), ME110(A+),EC110(A+)
MDL17EC092,MA101(B), CY100(B+), BE100(B), BE10104(B), BE103(A), ME100(C), CY110(O), ME110(O),EC110(A+)
MDL17EC093,MA101(B), CY100(B), BE100(B+), BE10104(B), BE103(O), ME100(C), CY110(O), ME110(O),EC110(A)
MDL17EC094,MA101(B+), CY100(B), BE100(B), BE10104(B), BE103(B), ME100(B), CY110(O), ME110(O),EC110(A)
MDL17EC095,MA101(A), CY100(A+), BE100(B+), BE10104(B+), BE103(A), ME100(B), CY110(O), ME110(A+),EC110(A)
MDL17EC096,MA101(A), CY100(B), BE100(B), BE10104(B+), BE103(A), ME100(B+), CY110(O), ME110(O),EC110(B+)
MDL17EC097,MA101(B+), CY100(B), BE100(B), BE10104(C), BE103(B), ME100(B), CY110(O), ME110(O),EC110(B+)
MDL17EC098,MA101(A), CY100(O), BE100(B+), BE10104(B+), BE103(O), ME100(B+), CY110(O), ME110(A+),EC110(A)
MDL17EC099,MA101(B+), CY100(A+), BE100(A), BE10104(B), BE103(A), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC100,MA101(A+), CY100(O), BE100(A+), BE10104(B), BE103(O), ME100(B), CY110(O), ME110(O),EC110(A)
MDL17EC101,MA101(C), CY100(B+), BE100(B), BE10104(B), BE103(A), ME100(B), CY110(O), ME110(O),EC110(A+)
MDL17EC102,MA101(O), CY100(A), BE100(O), BE10104(B+), BE103(A), ME100(A), CY110(O), ME110(O),EC110(A)
MDL17EC103,MA101(O), CY100(B+), BE100(B+), BE10104(B), BE103(A), ME100(B), CY110(O), ME110(O),EC110(A+)
MDL17EC104,MA101(O), CY100(O), BE100(B+), BE10104(O), BE103(A), ME100(A+), CY110(O), ME110(O),EC110(A+)
MDL17EC105,MA101(O), CY100(O), BE100(O), BE10104(A), BE103(A+), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC106,MA101(A), CY100(A+), BE100(A+), BE10104(B), BE103(A), ME100(B), CY110(O), ME110(O),EC110(A)
MDL17EC107,MA101(B+), CY100(B), BE100(B), BE10104(C), BE103(B), ME100(F), CY110(O), ME110(O),EC110(A)
MDL17EC108,MA101(A+), CY100(O), BE100(O), BE10104(B+), BE103(A), ME100(B), CY110(O), ME110(O),EC110(O)
MDL17EC109,MA101(A+), CY100(A+), BE100(A+), BE10104(A), BE103(B+), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC110,MA101(B+), CY100(B+), BE100(B), BE10104(B), BE103(B), ME100(B), CY110(O), ME110(O),EC110(B+)
MDL17EC111,MA101(B+), CY100(O), BE100(O), BE10104(O), BE103(O), ME100(A+), CY110(O), ME110(O),EC110(A+)
MDL17EC112,MA101(O), CY100(O), BE100(A+), BE10104(B), BE103(A+), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC113,MA101(A+), CY100(A), BE100(O), BE10104(A+), BE103(A+), ME100(B+), CY110(O), ME110(O),EC110(A+)
MDL17EC114,MA101(O), CY100(O), BE100(B+), BE10104(B+), BE103(B+), ME100(B+), CY110(O), ME110(O),EC110(A+)
MDL17EC115,MA101(A+), CY100(O), BE100(A), BE10104(B+), BE103(A+), ME100(A+), CY110(O), ME110(O),EC110(A)
MDL17EC116,MA101(B+), CY100(O), BE100(B), BE10104(B), BE103(O), ME100(A+), CY110(O), ME110(O),EC110(B+)
MDL17EC117,MA101(O), CY100(O), BE100(O), BE10104(O), BE103(O), ME100(A+), CY110(O), ME110(O),EC110(O)
MDL17EC118,MA101(B), CY100(B+), BE100(B), BE10104(B), BE103(B+), ME100(B), CY110(O), ME110(O),EC110(B+)
MDL17EC119,MA101(B+), CY100(B), BE100(A+), BE10104(B), BE103(B+), ME100(B), CY110(O), ME110(A+),EC110(B+)
MDL17EC120,MA101(B+), CY100(B), BE100(B+), BE10104(B), BE103(A), ME100(B), CY110(O), ME110(O),EC110(B+)
MDL17EC121,MA101(O), CY100(O), BE100(O), BE10104(O), BE103(O), ME100(B+), CY110(O), ME110(O),EC110(O)
MDL17EC122,MA101(B), CY100(B+), BE100(B), BE10104(B+), BE103(O), ME100(B+), CY110(O), ME110(O),EC110(A)
MDL17EC123,MA101(B+), CY100(B+), BE100(B+), BE10104(B+), BE103(A+), ME100(B+), CY110(O),ME110(O), EC110(A+)
MDL17EC124,MA101(F), CY100(F), BE100(F), BE10104(F), BE103(F), ME100(F), CY110(O), ME110(A+),EC110(B+)
MDL17EC125,MA101(B), CY100(A), BE100(B+), BE10104(B), BE103(A), ME100(B), CY110(O), ME110(O),EC110(A+)
MDL17CS001,MA101(B+), PH100(B), BE110(O), BE10105(B), BE103(B+), EE100(A), PH110(O), EE110(O),CS110(O)
MDL17CS002,MA101(B+), PH100(O), BE110(A+), BE10105(B+), BE103(A), EE100(A), PH110(O), EE110(A+),CS110(A)
MDL17CS003,MA101(B+), PH100(C), BE110(B+), BE10105(B+), BE103(B), EE100(B), PH110(A+), EE110(A+),CS110(O)
MDL17CS004,MA101(B), PH100(B), BE110(B+), BE10105(F), BE103(B), EE100(C), PH110(A+), EE110(O),CS110(B)
MDL17CS005,MA101(B), PH100(B), BE110(A+), BE10105(B), BE103(B), EE100(B), PH110(A), EE110(A+),CS110(O)
MDL17CS006,MA101(B+), PH100(B), BE110(O), BE10105(B+), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS007,MA101(B+), PH100(B+), BE110(A), BE10105(B), BE103(B+), EE100(B+), PH110(A+), EE110(A+),CS110(O)
MDL17CS008,MA101(C), PH100(F), BE110(B), BE10105(C), BE103(B), EE100(B), PH110(A+), EE110(A+),CS110(B+)
MDL17CS009,MA101(B+), PH100(B), BE110(B), BE10105(B), BE103(B+), EE100(B+), PH110(A+), EE110(A+),CS110(B+)
MDL17CS010,MA101(B+), PH100(A), BE110(O), BE10105(B+), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS011,MA101(B), PH100(B), BE110(O), BE10105(B), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(A+)
MDL17CS012,MA101(B), PH100(B), BE110(O), BE10105(B+), BE103(A), EE100(B+), PH110(O), EE110(A+),CS110(O)
MDL17CS013,MA101(B), PH100(C), BE110(O), BE10105(B), BE103(B), EE100(F), PH110(O), EE110(A+),CS110(O)
MDL17CS014,MA101(C), PH100(B+), BE110(A), BE10105(B+), BE103(B+), EE100(B+), PH110(A+),EE110(A+), CS110(O)
MDL17CS015,MA101(A+), PH100(B+), BE110(A+), BE10105(B+), BE103(B+), EE100(B), PH110(O), EE110(O),CS110(A)
MDL17CS016,MA101(B+), PH100(B), BE110(B+), BE10105(C), BE103(B), EE100(B+), PH110(O), EE110(A+),CS110(B+)
MDL17CS017,MA101(B), PH100(B), BE110(B+), BE10105(B+), BE103(A), EE100(B+), PH110(A+), EE110(A+),CS110(O)
MDL17CS018,MA101(A+), PH100(A), BE110(A), BE10105(B+), BE103(B+), EE100(B+), PH110(A+), EE110(A+),CS110(O)
MDL17CS019,MA101(O), PH100(O), BE110(A+), BE10105(A), BE103(B+), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS020,MA101(B+), PH100(B+), BE110(A+), BE10105(C), BE103(B), EE100(B+), PH110(O), EE110(A+),CS110(A)
MDL17CS021,MA101(B), PH100(B+), BE110(O), BE10105(B+), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS022,MA101(O), PH100(O), BE110(O), BE10105(A+), BE103(A+), EE100(O), PH110(O), EE110(A+),CS110(O)
MDL17CS023,MA101(O), PH100(B+), BE110(O), BE10105(A), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS024,MA101(B+), PH100(B), BE110(A+), BE10105(A), BE103(B), EE100(B+), PH110(A+), EE110(O),CS110(O)
MDL17CS025,MA101(B), PH100(A), BE110(O), BE10105(A), BE103(B+), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS026,MA101(B+), PH100(C), BE110(A+), BE10105(B+), BE103(B), EE100(C), PH110(A+), EE110(A+),CS110(A+)
MDL17CS027,MA101(O), PH100(A), BE110(A+), BE10105(A+), BE103(B), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS028,MA101(B+), PH100(B+), BE110(B+), BE10105(C), BE103(B), EE100(A), PH110(A), EE110(A),CS110(B+)
MDL17CS029,MA101(A+), PH100(B+), BE110(O), BE10105(B+), BE103(A), EE100(A), PH110(A+), EE110(O),CS110(O)
MDL17CS030,MA101(B+), PH100(B+), BE110(A), BE10105(B), BE103(B+), EE100(B), PH110(A+), EE110(A+),CS110(O)
MDL17CS031,MA101(A+), PH100(A+), BE110(O), BE10105(B+), BE103(A), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS032,MA101(A), PH100(B+), BE110(O), BE10105(A+), BE103(A+), EE100(B+), PH110(A+), EE110(O),CS110(O)
MDL17CS033,MA101(A+), PH100(A+), BE110(A+), BE10105(A), BE103(B+), EE100(A), PH110(A+), EE110(O),CS110(O)
MDL17CS034,MA101(F), PH100(F), BE110(B), BE10105(C), BE103(B+), EE100(F), PH110(A+), EE110(O),CS110(B+)
MDL17CS035,MA101(B), PH100(C), BE110(B+), BE10105(C), BE103(B+), EE100(F), PH110(A), EE110(A),CS110(B+)
MDL17CS036,MA101(B+), PH100(A+), BE110(A), BE10105(A+), BE103(A), EE100(B+), PH110(A+), EE110(A+),CS110(A+)
MDL17CS037,MA101(C), PH100(B), BE110(B), BE10105(B), BE103(B), EE100(B+), PH110(A+), EE110(O),CS110(A)
MDL17CS038,MA101(A+), PH100(A+), BE110(O), BE10105(A), BE103(A+), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS039,MA101(B), PH100(B+), BE110(O), BE10105(A+), BE103(B+), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS040,MA101(B+), PH100(B+), BE110(O), BE10105(B+), BE103(B+), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS041,MA101(A), PH100(B+), BE110(B+), BE10105(B+), BE103(B+), EE100(B+), PH110(A+),EE110(O), CS110(A)
MDL17CS042,MA101(B), PH100(B), BE110(A+), BE10105(B), BE103(B+), EE100(C), PH110(A+), EE110(A+),CS110(O)
MDL17CS043,MA101(B+), PH100(A), BE110(O), BE10105(B+), BE103(O), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS044,MA101(O), PH100(B+), BE110(A), BE10105(B+), BE103(B), EE100(B+), PH110(O), EE110(A+),CS110(O)
MDL17CS045,MA101(B), PH100(B), BE110(A), BE10105(B), BE103(B+), EE100(B), PH110(A+), EE110(A+),CS110(O)
MDL17CS046,MA101(F), PH100(F), BE110(B), BE10105(P), BE103(B), EE100(F), PH110(A+), EE110(O),CS110(B+)
MDL17CS047,MA101(O), PH100(A+), BE110(O), BE10105(A+), BE103(A+), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS048,MA101(A+), PH100(C), BE110(B+), BE10105(B), BE103(B), EE100(B+), PH110(A), EE110(A+),CS110(A+)
MDL17CS049,MA101(C), PH100(F), BE110(B), BE10105(C), BE103(B+), EE100(B), PH110(A), EE110(B+),CS110(A)
MDL17CS050,MA101(A), PH100(B+), BE110(B+), BE10105(B), BE103(B+), EE100(B+), PH110(A+), EE110(A+),CS110(O)
MDL17CS051,MA101(B+), PH100(F), BE110(A), BE10105(B), BE103(B), EE100(C), PH110(A+), EE110(B+),CS110(O)
MDL17CS052,MA101(O), PH100(A+), BE110(A+), BE10105(B+), BE103(A), EE100(A+), PH110(O), EE110(A+),CS110(O)
MDL17CS053,MA101(B+), PH100(A), BE110(A), BE10105(A), BE103(A), EE100(B+), PH110(A+), EE110(O),CS110(O)
MDL17CS054,MA101(A+), PH100(A+), BE110(O), BE10105(B+), BE103(B+), EE100(A), PH110(O), EE110(A+),CS110(O)
MDL17CS055,MA101(O), PH100(O), BE110(O), BE10105(A+), BE103(A+), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS056,MA101(A+), PH100(B+), BE110(O), BE10105(B+), BE103(A), EE100(B), PH110(A+), EE110(A+),CS110(O)
MDL17CS057,MA101(B+), PH100(A), BE110(B+), BE10105(B+), BE103(B+), EE100(B+), PH110(A+),EE110(A+), CS110(O)
MDL17CS058,MA101(A+), PH100(A), BE110(O), BE10105(B+), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS059,MA101(B+), PH100(A), BE110(A+), BE10105(B), BE103(B+), EE100(B+), PH110(A+), EE110(O),CS110(O)
MDL17CS060,MA101(A), PH100(B+), BE110(A+), BE10105(A), BE103(B+), EE100(A+), PH110(A+), EE110(A+),CS110(A+)
MDL17CS061,MA101(B), PH100(A), BE110(B+), BE10105(A), BE103(O), EE100(B), PH110(A+), EE110(A+),CS110(A+)
MDL17CS062,MA101(A+), PH100(B), BE110(A), BE10105(A+), BE103(B+), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS063,MA101(A+), PH100(B+), BE110(A+), BE10105(O), BE103(B+), EE100(A+), PH110(A+),EE110(A+), CS110(O)
MDL17CS064,MA101(O), PH100(A+), BE110(O), BE10105(A+), BE103(B+), EE100(B+), PH110(A+), EE110(O),CS110(O)
MDL17CS065,MA101(O), PH100(B+), BE110(O), BE10105(A), BE103(A), EE100(B), PH110(O), EE110(A+),CS110(O)
MDL17CS066,MA101(A), PH100(B), BE110(O), BE10105(A+), BE103(B), EE100(B), PH110(A+), EE110(O),CS110(O)
MDL17CS067,MA101(A), PH100(A), BE110(B), BE10105(B+), BE103(B+), EE100(B), PH110(A+), EE110(O),CS110(A)
MDL17CS068,MA101(B+), PH100(B+), BE110(O), BE10105(A+), BE103(A), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS069,MA101(B+), PH100(B+), BE110(O), BE10105(A+), BE103(A), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS070,MA101(O), PH100(A), BE110(A+), BE10105(A+), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS071,MA101(O), PH100(B), BE110(A), BE10105(B+), BE103(B+), EE100(B), PH110(A+), EE110(O),CS110(B+)
MDL17CS072,MA101(O), PH100(O), BE110(O), BE10105(O), BE103(O), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS073,MA101(A+), PH100(B), BE110(A+), BE10105(A+), BE103(B+), EE100(C), PH110(O), EE110(A+),CS110(O)
MDL17CS074,MA101(B+), PH100(B), BE110(B), BE10105(C), BE103(B), EE100(B), PH110(O), EE110(O),CS110(B)
MDL17CS075,MA101(B+), PH100(A+), BE110(A), BE10105(A+), BE103(O), EE100(B+), PH110(O), EE110(A),CS110(B+)
MDL17CS076,MA101(A), PH100(B+), BE110(A+), BE10105(A), BE103(A), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS077,MA101(A+), PH100(O), BE110(O), BE10105(A+), BE103(A+), EE100(B+), PH110(O), EE110(A+),CS110(O)
MDL17CS078,MA101(O), PH100(A), BE110(O), BE10105(A), BE103(A+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS079,MA101(A), PH100(A), BE110(O), BE10105(A+), BE103(O), EE100(A), PH110(O), EE110(A+),CS110(O)
MDL17CS080,MA101(O), PH100(O), BE110(O), BE10105(O), BE103(O), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS081,MA101(A), PH100(A+), BE110(B), BE10105(A), BE103(A+), EE100(B+), PH110(A), EE110(A+),CS110(A+)
MDL17CS082,MA101(A+), PH100(A+), BE110(O), BE10105(A+), BE103(O), EE100(B+), PH110(O), EE110(A+),CS110(A+)
MDL17CS083,MA101(A+), PH100(O), BE110(O), BE10105(A+), BE103(A+), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS084,MA101(B+), PH100(B+), BE110(B+), BE10105(A), BE103(O), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS085,MA101(A), PH100(B+), BE110(A+), BE10105(B), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS086,MA101(A+), PH100(B+), BE110(A+), BE10105(O), BE103(O), EE100(B+), PH110(A+),EE110(A+), CS110(O)
MDL17CS087,MA101(A+), PH100(A+), BE110(O), BE10105(O), BE103(A+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS088,MA101(B+), PH100(B+), BE110(B+), BE10105(B+), BE103(B+), EE100(B+), PH110(O),EE110(O), CS110(O)
MDL17CS089,MA101(A), PH100(B+), BE110(C), BE10105(F), BE103(A+), EE100(B), PH110(O), EE110(O),CS110(A)
MDL17CS090,MA101(B+), PH100(A), BE110(B+), BE10105(B), BE103(O), EE100(B+), PH110(O), EE110(O),CS110(B+)
MDL17CS091,MA101(O), PH100(O), BE110(O), BE10105(A+), BE103(O), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS092,MA101(B+), PH100(A), BE110(A), BE10105(C), BE103(A+), EE100(C), PH110(A+), EE110(O),CS110(B)
MDL17CS093,MA101(B+), PH100(B), BE110(A+), BE10105(B+), BE103(B+), EE100(B), PH110(O), EE110(A+),CS110(O)
MDL17CS094,MA101(A), PH100(B+), BE110(A+), BE10105(A+), BE103(B+), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS095,MA101(A), PH100(A+), BE110(A), BE10105(B+), BE103(A), EE100(B+), PH110(A+), EE110(A+),CS110(O)
MDL17CS096,MA101(B+), PH100(B+), BE110(A), BE10105(B+), BE103(A), EE100(C), PH110(O), EE110(A+),CS110(A+)
MDL17CS097,MA101(B+), PH100(A), BE110(A+), BE10105(A+), BE103(B+), EE100(A), PH110(A+), EE110(A+),CS110(A+)
MDL17CS098,MA101(O), PH100(A+), BE110(O), BE10105(O), BE103(O), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS099,MA101(A), PH100(B+), BE110(O), BE10105(B+), BE103(B+), EE100(B), PH110(O), EE110(O),CS110(O)
MDL17CS100,MA101(C), PH100(B+), BE110(F), BE10105(B), BE103(B+), EE100(B), PH110(A), EE110(A),CS110(A+)
MDL17CS101,MA101(C), PH100(C), BE110(A+), BE10105(B), BE103(B+), EE100(B), PH110(A+), EE110(O),CS110(A)
MDL17CS102,MA101(C), PH100(B), BE110(A+), BE10105(B+), BE103(B), EE100(B), PH110(A+), EE110(A+),CS110(O)
MDL17CS103,MA101(A+), PH100(O), BE110(O), BE10105(A), BE103(A), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS104,MA101(A+), PH100(A), BE110(A+), BE10105(B+), BE103(B+), EE100(B+), PH110(A+),EE110(A+), CS110(O)
MDL17CS105,MA101(O), PH100(O), BE110(O), BE10105(A+), BE103(B+), EE100(B+), PH110(O), EE110(O),CS110(O)
MDL17CS106,MA101(B+), PH100(C), BE110(A), BE10105(B+), BE103(B+), EE100(B), PH110(A), EE110(A+),CS110(O)
MDL17CS107,MA101(F), PH100(B+), BE110(B), BE10105(C), BE103(B), EE100(B), PH110(A+), EE110(A+),CS110(A)
MDL17CS108,MA101(A+), PH100(A+), BE110(O), BE10105(B+), BE103(B+), EE100(B+), PH110(A+),EE110(A+), CS110(O)
MDL17CS109,MA101(O), PH100(O), BE110(O), BE10105(O), BE103(A), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS110,MA101(B+), PH100(A), BE110(A+), BE10105(A), BE103(A), EE100(A), PH110(A+), EE110(O),CS110(O)
MDL17CS111,MA101(A+), PH100(A+), BE110(O), BE10105(A), BE103(O), EE100(O), PH110(O), EE110(A+),CS110(O)
MDL17CS112,MA101(A), PH100(O), BE110(O), BE10105(A+), BE103(A+), EE100(O), PH110(O), EE110(A+),CS110(O)
MDL17CS113,MA101(F), PH100(B), BE110(B+), BE10105(C), BE103(B), EE100(C), PH110(A+), EE110(A+),CS110(A)
MDL17CS114,MA101(O), PH100(O), BE110(O), BE10105(A), BE103(B+), EE100(O), PH110(O), EE110(O),CS110(O)
MDL17CS115,MA101(A+), PH100(B+), BE110(A+), BE10105(B+), BE103(B+), EE100(B+), PH110(O),EE110(O), CS110(O)
MDL17CS116,MA101(B+), PH100(A+), BE110(A+), BE10105(B+), BE103(A+), EE100(B+), PH110(A+),EE110(O), CS110(O)
MDL17CS117,MA101(B+), PH100(A), BE110(O), BE10105(B+), BE103(A), EE100(B+), PH110(A+), EE110(A+),CS110(O)
MDL17CS118,MA101(B), PH100(B+), BE110(F), BE10105(B+), BE103(B), EE100(C), PH110(O), EE110(O),CS110(B+)
MDL17CS119,MA101(B+), PH100(B), BE110(A+), BE10105(C), BE103(B), EE100(B), PH110(O), EE110(O),CS110(A)
MDL17CS120,MA101(A+), PH100(B+), BE110(O), BE10105(B+), BE103(A), EE100(A+), PH110(O), EE110(O),CS110(O)
MDL17CS121,MA101(O), PH100(A+), BE110(O), BE10105(A), BE103(A+), EE100(A), PH110(O), EE110(O),CS110(O)
MDL17EBE002,MA101(F), PH100(B+), BE110(O), BE10104(B), BE103(B+), CE100(B+), PH110(O), CE110(O),EC110(A)
MDL17EBE003,MA101(B), PH100(B), BE110(P), BE10104(B), BE103(B), CE100(P), PH110(A+), CE110(A+),EC110(B+)
MDL17EBE004,MA101(A), PH100(A+), BE110(A), BE10104(A+), BE103(A), CE100(A+), PH110(A+), CE110(O),EC110(A+)
MDL17EBE005,MA101(B+), PH100(A), BE110(B+), BE10104(C), BE103(B+), CE100(C), PH110(A+), CE110(O),EC110(O)
MDL17EBE007,MA101(O), PH100(A+), BE110(O), BE10104(B+), BE103(O), CE100(A+), PH110(A+), CE110(O),EC110(O)
MDL17EBE008,MA101(B), PH100(B), BE110(B), BE10104(B), BE103(A), CE100(C), PH110(A), CE110(O),EC110(B+)
MDL17EBE009,MA101(C), PH100(B), BE110(B+), BE10104(B+), BE103(B+), CE100(B), PH110(A+), CE110(O),EC110(O)
MDL17EBE010,MA101(B+), PH100(A), BE110(O), BE10104(B+), BE103(A), CE100(A+), PH110(O), CE110(O),EC110(A+)
MDL17EBE011,MA101(B), PH100(B+), BE110(B+), BE10104(B), BE103(B+), CE100(B+), PH110(A+), CE110(O),EC110(A)
MDL17EBE012,MA101(B+), PH100(B), BE110(O), BE10104(B+), BE103(A), CE100(B+), PH110(A+), CE110(O),EC110(A)
